scenario_id,time_scenario,hazard_scenario,p,demand_id,activity_intensity,weight,selected_shelter_id,assigned_distance,reachable
Night_baseline_p10,Night,baseline,10,TZ_195,0.0459041392191,0.0020638925852385368,SCH_0090,2613.71006525083,1
Night_baseline_p10,Night,baseline,10,TZ_210,0.515947999474,0.023197499584960583,SCH_0405,1119.1380039396304,1
Night_baseline_p10,Night,baseline,10,TZ_217,0.394023278394,0.01771565127944687,SCH_0045,1449.942753068302,1
Night_baseline_p10,Night,baseline,10,TZ_222,0.0,0.0,SCH_0268,2668.570573640279,1
Night_baseline_p10,Night,baseline,10,TZ_225,0.461412928374,0.020745552314115904,SCH_0466,1794.6474719587206,1
Night_baseline_p10,Night,baseline,10,TZ_227,0.341771415158,0.015366359147359426,SCH_0093,501.2609879363857,1
Night_baseline_p10,Night,baseline,10,TZ_228,0.447378955592,0.02011457190888575,SCH_0093,1491.16718549741,1
Night_baseline_p10,Night,baseline,10,TZ_255,0.736308372012,0.03310510588579597,SCH_0045,663.8149098025127,1
Night_baseline_p10,Night,baseline,10,TZ_256,0.531007810548,0.023874602629249647,SCH_0045,561.5037768907587,1
Night_baseline_p10,Night,baseline,10,TZ_257,0.346574714569,0.015582319934506017,SCH_0403,2372.4253063422893,1
